"","RMS1_D2_Motor_Speed","RMS2_D2_Motor_Speed","RMS1_D3_Motor_Temperature","RMS2_D3_Motor_Temperature","RMS1_D2_Torque_Feedback","RMS2_D2_Torque_Feedback","Potentiometer_1","Potentiometer_2","Brake_1","RMS1_D3_Motor_Temperature.1","RMS2_D3_Motor_Temperature.1","RMS1_D1_Control_Board_Temperature","RMS2_D1_Control_Board_Temperature","ID","Motor1_Velocity","Motor2_Velocity","Motor1_Velocity_Smooth","Motor2_Velocity_Smooth","Motor1_Acceleration","Motor2_Acceleration","Velocity","Acceleration","Motor_Velocity_Difference"
"200",1236,-1168,20.5295551554631,22.622410114579,4.1,2.68718461708934,1817,1809,8035,20.5295551554631,22.622410114579,15.6938541213598,15.506841850327,200,16.6652726173261,-15.7484129587677,14.1301911879425,-14.2090916487822,-0.000600154398652568,0.0080927791722597,14.1696414183623,-0.00434646678545613,-0.0789004608397814
"201",1034,-970,20.5426365987712,21.794047522832,0.760589277809027,1.90897179657319,1798,1786,9043,20.5426365987712,21.794047522832,15.7080583564024,15.0283554944831,201,13.9416601021968,-13.07873336473,14.1792318133282,-14.2250563776463,0.00572798213302879,0.00170049849881451,14.2021440954872,0.00201374181710714,-0.0458245643181936
"202",1064,-1110,20.642952042952,21.7863922674836,-41.1294384057955,-25.0597798287944,1697,1688,7956,20.642952042952,21.7863922674836,15.7,15.326734074823,202,14.3461570103843,-14.9663856029385,14.2068277832547,-14.2586126735056,0.0150234368125795,-0.00860661766107037,14.2327202283801,0.0118150272368249,-0.0517848902508931
"203",934,-1041,20.8018713875754,21.978658610516,-21.2972724211282,-22.7043686082701,1740,1726,7956,20.8018713875754,21.978658610516,15.7242982154766,15.6476396410961,203,12.593337074905,-14.0360427141072,14.2692954972879,-14.3218307869441,0.0233434867276391,-0.0175856189402865,14.295563142116,0.0204645528339628,-0.052535289656257
"204",1076,-1082,20.8346813973234,22.3289042173416,-14.8973918785275,-6.73480458220472,1820,1804,8923,20.8346813973234,22.3289042173416,15.6655544998787,15.5336510049516,204,14.5079557736593,-14.5888551552968,14.352240739861,-14.3876902538761,0.0284874967606586,-0.0232618185895501,14.3699654968686,0.0258746576751043,-0.035449514015145
"205",955,-1052,20.8896284845361,21.5605110020004,-23.3559749119675,-24.4409547738631,1724,1713,8083,20.8896284845361,21.5605110020004,15.6445775950045,15.7,205,12.8764849106363,-14.1843582471093,14.3872459977289,-14.4189642479305,0.0322906200731846,-0.0274586338796593,14.4031051228297,0.0298746269764219,-0.0317182502016511
"206",839,-765,20.854923174834,22.2457900213151,0.175822222220145,-0.450277716065553,1794,1781,11059,20.854923174834,22.2457900213151,15.8,15.6,206,11.3124301989778,-10.3146711587819,14.3216980258834,-14.3527796720611,0.0383040370107156,-0.0331310173030781,14.3372388489723,0.0357175271568968,-0.0310816461777286
"207",755,-745,21.130191672308,22.1664511305543,-27.1540684748916,-37.460809608535,1703,1692,8086,21.130191672308,22.1664511305543,15.7648607139609,15.7931474876479,207,10.1798388560528,-10.0450065533236,14.2402652640457,-14.2543698326877,0.0415056075601672,-0.0373117138047412,14.2473175483667,0.0394086606824542,-0.0141045686420114
"208",960,-891,21.2247822924454,22.2,-59.8038354641665,-60.53305178929,1650,1640,7944,21.2247822924454,22.2,15.8,15.825735212406,208,12.9439010620009,-12.0135581731696,14.2042883054869,-14.2047110124512,0.0430517615957558,-0.0390019645290711,14.2044996589691,0.0410268630624135,-0.000422706964350539
"209",1041,-1060,20.9706663970067,22.4961656689854,-0.56761977518453,-0.599510893736205,1818,1806,8924,20.9706663970067,22.4961656689854,15.88509545381,15.2307720305739,209,14.0360427141072,-14.2922240892926,14.1418810845467,-14.1493325790094,0.0458968093060571,-0.041857750645298,14.1456068317781,0.0438772799756776,-0.00745149446261095
"210",737,-905,21.4,21.9366383008793,-2.79652986319455,-3.61270969891613,1780,1766,8610,21.4,21.9366383008793,15.8952406908316,15.7890633044285,210,9.93714071114025,-12.2023233969904,14.1084250014459,-14.1341917632525,0.0491608394811887,-0.045186195533997,14.1213083823492,0.0471735175075929,-0.0257667618065707
"211",690,-799,21.2166791384366,22.4,-29.4944849589781,-26.7143626570923,1731,1716,7953,21.2166791384366,22.4,15.9159724539635,15.7,211,9.30342888831312,-10.7731009880611,14.1554349848804,-14.1598564865408,0.0530231794201472,-0.0493787002981662,14.1576457357106,0.0512009398591567,-0.00442150166044719
"212",920,-904,21.2526462536242,22.1,-48.8099174463404,-54.5135159407217,1678,1666,7953,21.2526462536242,22.1,15.8,15.7703163508546,212,12.4045718510842,-12.1888401667175,14.1722861239191,-14.1987998791369,0.0570449938756959,-0.0523409041925846,14.185543001528,0.0546929490341402,-0.0265137552178185
"213",792,-643,21.1481703380942,22.3656526738344,0.324382783480696,-0.180956540730352,1820,1806,11010,21.1481703380942,22.3656526738344,15.8256810869148,15.9008179938473,213,10.6787183761507,-8.669717065486,14.1741969406447,-14.1969723632164,0.0571581584432015,-0.052590868075683,14.1855846519306,0.0548745132594423,-0.0227754225716676
"214",797,-796,21,22.3799644142837,-41.5880195598999,-28.1643317767505,1684,1674,8015,21,22.3799644142837,16.0924221921516,15.7648580428901,214,10.7461345275153,-10.7326512972424,14.2808318541989,-14.2629550805727,0.0550092830546388,-0.0527213179171978,14.2718934673858,0.0538653004859183,0.0178767736261971
"215",980,-1034,20.892485082237,22.6479193804085,-55.1935957304529,-66.5919555555396,1645,1636,7944,20.892485082237,22.6479193804085,15.9619751017236,15.763405325175,215,13.2135656674592,-13.9416601021968,14.380596914614,-14.3646552968601,0.0542472240321911,-0.0528615459254729,14.3726261057371,0.053554384978832,0.0159416177539011
"216",1270,-1299,20.8435950037391,22.6705486542441,-46.2812541694364,-69.5995553579266,1636,1625,7941,20.8435950037391,22.6705486542441,16,15.7109065556543,216,17.1237024466053,-17.5147161245199,14.4369604865968,-14.406328180831,0.0547256089311079,-0.054771544915218,14.4216443337139,0.054748576923163,0.0306323057657973
"217",1231,-1217,20.9665252139472,22.7271647099239,-0.756879511385079,-0.101310819818612,1819,1805,12417,20.9665252139472,22.7271647099239,15.9674237449105,15.7974418816112,217,16.5978564659615,-16.4090912421407,14.4973608640201,-14.4553528346582,0.0558664875116893,-0.0566826438787788,14.4763568493391,0.056274565695234,0.0420080293618916
"218",1065,-958,21.0168448007127,22.9111207897793,-21.1401731886231,-26.5111358326835,1728,1717,8794,21.0168448007127,22.9111207897793,16.0763957489878,15.8,218,14.3596402406572,-12.916934601455,14.6111227592425,-14.5872605085339,0.0603830385603655,-0.0613968699244064,14.5991916338882,0.0608899542423859,0.0238622507086177
"219",1205,-1233,21.3340910238924,23.0194617039976,-52.6985084669655,-81.616103692121,1610,1599,7955,21.3340910238924,23.0194617039976,16.2402586119811,15.8861027495505,219,16.2472924788657,-16.6248229265074,14.8294753542434,-14.7964396344798,0.0675740304194414,-0.067412052817693,14.8129574943616,0.0674930416185672,0.0330357197635855
"220",1073,-1036,21.2,22.8047234570454,-0.623780354412238,0.592570741832161,1812,1800,10423,21.2,22.8047234570454,16.1965419466812,15.7,220,14.4675060828405,-13.9686265627426,15.0789945527724,-15.0283143123203,0.0753703559509886,-0.0743723460980798,15.0536544325464,0.0748713510245342,0.0506802404520759
"221",1137,-1107,21.4212655695971,23.1561525795276,-56.338578167128,-52.7769272767118,1666,1650,7985,21.4212655695971,23.1561525795276,15.9137083169177,15.7254950294997,221,15.3304328203073,-14.9259359121197,15.2770913785608,-15.2239961905768,0.0837951463492196,-0.08486995646238,15.2505437845688,0.0843325514057998,0.0530951879839936
"222",1198,-1233,21.5,23.4112379722835,-49.0356316726169,-56.328758750973,1673,1663,7933,21.5,23.4112379722835,16.0169640425639,15.9487285528399,222,16.1529098669552,-16.6248229265074,15.4669445128552,-15.42994783222,0.0924606290167316,-0.0950340320284272,15.4484461725376,0.0937473305225794,0.0369966806352924
"223",835,-940,21.4,22.5838894782039,0.082250889679973,0.534140920199712,1820,1807,12373,21.4,22.5838894782039,16.1,16.1201080862671,223,11.2584972778862,-12.6742364565425,15.6940410803953,-15.6560688152695,0.0972282288651352,-0.0993449121424989,15.6750549478324,0.0982865705038171,0.037972265125731
"224",834,-762,21.5124378561901,22.6,-22.0517011340849,-18.0381418092951,1727,1718,8083,21.5124378561901,22.6,16.2255112763722,16,224,11.2450140476132,-10.2742214679632,15.8872500647089,-15.8532899386484,0.100278368433032,-0.101839060144967,15.8702700016786,0.101058714289,0.0339601260605047
"225",984,-953,21.661802531748,22.891822838265,-67.4026444444507,-79.8112222222024,1613,1601,7933,21.661802531748,22.891822838265,16.0474029844714,16.0061413345457,225,13.2674985885509,-12.8495184500904,15.9980949406184,-15.9945067413992,0.105243014325519,-0.104971965464009,15.9963008410088,0.105107489894764,0.00358819921921771
"226",1349,-1336,21.9733154891166,22.9216456207699,-75.0740300166726,-47.6945135495559,1619,1606,7955,21.9733154891166,22.9216456207699,16.0575363358146,15.7863765364145,226,18.1888776381658,-18.0135956446179,16.1499351870754,-16.1556393225545,0.108860778534328,-0.108160100449101,16.152787254815,0.108510439491715,-0.00570413547907123
"227",1643,-1661,21.4926755778449,23.3042626763053,-58.1157041315099,-56.2401086464625,1652,1643,7946,21.4926755778449,23.3042626763053,16.2,16,227,22.1529473384036,-22.3956454833161,16.3978534531067,-16.3834733515384,0.112852717964745,-0.112009323358285,16.3906634023225,0.112431020661515,0.0143801015683245
"228",1906,-1901,22.0024991161167,23.176986484029,-69.6064262294677,-64.3484378413503,1645,1635,7944,22.0024991161167,23.176986484029,16.4334515151514,16.1,228,25.6990369001809,-25.6316207488163,16.6024686276454,-16.5645841059847,0.116602457836145,-0.117183922062212,16.583526366815,0.116893189949178,0.0378845216607075
"229",2069,-2048,21.0194263022095,23.7205464679144,-63.1500392949063,-47.6772349727099,1666,1655,7935,21.0194263022095,23.7205464679144,16.2756435324235,16.1873500776069,229,27.8968034346664,-27.6136555989352,16.7948444065771,-16.7579395340353,0.117761980135588,-0.11904722540914,16.7763919703062,0.118404602772364,0.0369048725417898
"230",1858,-1778,22.1983141700568,22.8,-3.87941888618638,0.32070038912168,1820,1808,12264,22.1983141700568,22.8,16.1980739723815,16.1,230,25.0518418470808,-23.9731834252474,17.0110523567142,-16.9860552673931,0.115068460237974,-0.115654755950229,16.9985538120536,0.115361608094101,0.0249970893211575
"231",1439,-1538,21.9168660600803,23.1303489111027,0.935127978822072,-2.3,1798,1785,10675,21.9168660600803,23.1303489111027,16.108197151273,15.9077188451994,231,19.4023683627284,-20.7372081597472,17.2380407471744,-17.2237191410791,0.107418990262357,-0.107611877640839,17.2308799441267,0.107515433951598,0.0143216060952618
"232",1593,-1543,22.1440272520818,22.4406630124264,-52.6318515225748,-36.0913666666755,1671,1659,7994,22.1440272520818,22.4406630124264,16.2,16.2645163575281,232,21.4787858247577,-20.8046243111118,17.4372384391873,-17.4258798265992,0.104454316503452,-0.104663898953433,17.4315591328932,0.104559107728443,0.0113586125881291
"233",1825,-1821,22.9561050474048,23.2953813537937,-77.9072262367721,-48.7604067118816,1614,1604,7942,22.9561050474048,23.2953813537937,16.1570877589757,16.0280699097352,233,24.6068952480746,-24.5529623269829,17.6917240517527,-17.6691195553077,0.104347412375051,-0.104462205393386,17.6804218035302,0.104404808884219,0.0226044964449663
"234",1485,-1507,22.1610786067239,23.4,1.12832684824639,-1.56142047349251,1817,1804,11983,22.1610786067239,23.4,16.3,16.1,234,20.0225969552826,-20.3192280212868,17.948826689111,-17.9289784007049,0.101430259724931,-0.102718061027302,17.938902544908,0.102074160376117,0.01984828840612
"235",1547,-1553,21.9963715705684,22.7492367684646,-45.6507859869699,-51.4938263229377,1679,1667,8035,21.9963715705684,22.7492367684646,16.4,16.2516242424243,235,20.8585572322035,-20.939456613841,18.1275875887732,-18.1265717966053,0.100233068272446,-0.0999252525414442,18.1270796926892,0.100079160406945,0.001015792167955
"236",1550,-1487,22.1678456494022,23.0041183910953,2.51403812824245,-1.4046448087386,1820,1805,11832,22.1678456494022,23.0041183910953,16.453353371588,16.158309067481,236,20.8990069230222,-20.0495634158284,18.3252036574007,-18.3265015277746,0.0977907210162253,-0.0965186991006636,18.3258525925877,0.0971547100584444,-0.00129787037388596
"237",943,-941,22.2693185032529,23.4289808949373,-0.7566985114414,1.62233451798358,1805,1793,15558,22.2693185032529,23.4289808949373,16.4,15.9941983452708,237,12.7146861473613,-12.6877196868154,18.5222429124903,-18.523509693612,0.0937788731316326,-0.0918445000028387,18.5228763030512,0.0928116865672357,-0.00126678112174261
"238",561,-681,22.3794217704243,23.2,-15.1524502125919,-18.834881137524,1739,1725,9075,22.3794217704243,23.2,16.4,16.3572868185681,238,7.56409218310675,-9.18207981585686,18.6359811495795,-18.6695885816695,0.0924290664432207,-0.0896802842752622,18.6527848656245,0.0910546753592414,-0.0336074320900437
"239",574,-677,22.3311664696791,23.5651841823435,-37.9021883289,-53.7798378138195,1666,1656,7976,22.3311664696791,23.5651841823435,16.4,16.1221999979797,239,7.73937417665468,-9.12814689476519,18.7654227683705,-18.8083892703043,0.0894719423551096,-0.0870508907570871,18.7869060193374,0.0882614165560984,-0.0429665019337797
"240",750,-670,22.1004749489683,23.4028826355525,-27.5599999999962,-34.7266059124239,1718,1706,7953,22.1004749489683,23.4028826355525,16.4,16.4009533554872,240,10.1124227046882,-9.03376428285477,18.990488046073,-19.0254930726371,0.0859887130868192,-0.0828780338543463,19.007990559355,0.0844333734705827,-0.0350050265640931
"241",937,-902,22.6,23.6768535262207,-74.0327927127108,-72.575599999996,1614,1605,7932,22.6,23.6768535262207,16.661389009568,16.4550854649046,241,12.6337867657238,-12.1618737061716,19.2589161928249,-19.2947533785403,0.0781783462637296,-0.0750098163909075,19.2768347856826,0.0765940813273185,-0.0358371857154687
"242",1175,-1210,22.2998676353203,23.9434066544745,-59.1334962782031,-60.4453595642994,1641,1627,7944,22.2998676353203,23.9434066544745,16.2593616118341,16.2,242,15.8427955706781,-16.3147086302303,19.5338528937246,-19.5651575731552,0.0670894669160198,-0.0637632279935012,19.5495052334399,0.0654263474547605,-0.0313046794305905
"243",1405,-1419,22.2603215018237,23.2592100875996,-55.0409183442404,-43.6084124830104,1673,1660,7950,22.2603215018237,23.2592100875996,16.5897650921949,16.5177930226213,243,18.9439385334492,-19.13270375727,19.7934362443971,-19.8226306661516,0.0535628799254237,-0.049947204610206,19.8080334552743,0.0517550422678148,-0.0291944217545002
"244",1713,-1598,22.6596966085604,24.0221685675899,-67.4444652288905,-65.4415695756985,1633,1623,7942,22.6596966085604,24.0221685675899,16.2599272764002,16.2603987596837,244,23.0967734575078,-21.5462019761223,19.9365189943982,-19.9626991612664,0.0424581678209114,-0.0394735737195459,19.9496090778323,0.0409658707702286,-0.0261801668682402
"245",1324,-1322,22.3480810655018,23.8124349030749,-0.34228855720796,-2.58286985538694,1785,1774,11845,22.3480810655018,23.8124349030749,16.4501481578867,16.4006522860351,245,17.8517968813429,-17.824830420797,20.0767724565467,-20.0922121165178,0.0401176659136409,-0.0367770999439359,20.0844922865322,0.0384473829287884,-0.0154396599711042
"246",1551,-1435,22.1788668074402,23.7,-63.2401419383687,-65.2433400044666,1643,1630,8015,22.1788668074402,23.7,16.5,16.5204231328808,246,20.9124901532951,-19.3484354416367,20.1825819513024,-20.2072229403323,0.0393361622977602,-0.0366462280824551,20.1949024458174,0.0379911951901076,-0.0246409890298835
"247",1646,-1621,22.7,23.2831573213908,-58.8626619026189,-61.1747611642293,1664,1655,7953,22.7,23.2831573213908,16.6,16.4096859114015,247,22.1933970292223,-21.8563162723994,20.2977839867544,-20.3164058817773,0.035269601935685,-0.0328260349187274,20.3070949342659,0.0340478184272063,-0.0186218950228181
"248",1844,-1831,22.9234562416702,24.4126859946294,-63.2628111110797,-55.2221284159408,1634,1621,7944,22.9234562416702,24.4126859946294,16.4387447876175,16.4801558934593,248,24.86307662326,-24.6877946297121,20.3612014006875,-20.3756216734463,0.0275772022089191,-0.0255713164031369,20.3684115370669,0.026574259306028,-0.014420272758823
"249",1882,-1896,22.6729326724076,23.929360576632,0.770685265131102,-0.902110642084948,1817,1806,10068,22.6729326724076,23.929360576632,16.7,16.4,249,25.3754393736309,-25.5642045974517,20.3384068695002,-20.3362145473275,0.0193327271905464,-0.017849089201313,20.3373107084139,0.0185909081959297,0.00219232217268583
"250",1462,-1425,22.8035372858599,24.3,-1.7,-0.77178015670561,1817,1803,13621,22.8035372858599,24.3,16.5981201982777,16.499075242547,250,19.7124826590055,-19.2136031389075,20.2954575940142,-20.2959868352302,0.00921658010894922,-0.00771484172758681,20.2957222146222,0.00846571091826802,-0.000529241215961207
"251",1456,-1473,23.0680361793623,24.2219316220337,-31.8038213679875,-39.6259615384741,1709,1698,8081,23.0680361793623,24.2219316220337,16.522202705431,16.0531418765455,251,19.631583277368,-19.8607981920076,20.1363393599907,-20.1201818021227,-0.00018600870231584,0.00121163149462269,20.1282605810567,-0.000698820098469263,0.0161575578680164
"252",1613,-1654,22.8429041571604,24.6380674533875,-31.6877049179949,-27.5859419341414,1718,1712,7951,22.8429041571604,24.6380674533875,16.5636443475363,16.4792586161643,252,21.748450430216,-22.3012628714057,19.9004613767689,-19.9048670142808,-0.00235110891262272,0.0040520602409165,19.9026641955248,-0.00320158457676961,-0.00440563751191547
"253",1513,-1559,22.8263917234132,24.0331124021217,-11.2190550305665,-12.4095000000155,1755,1741,7944,22.8263917234132,24.0331124021217,16.662721761972,16.5308838684907,253,20.4001274029243,-21.0203559954785,19.6581573991666,-19.6850877089324,-0.00326735926551961,0.00613520409061593,19.6716225540495,-0.00470128167806777,-0.0269303097657279
"254",1445,-1479,23.1583141251163,24.7132688963482,-19.9221742021107,-15.8455323405494,1746,1733,7941,23.1583141251163,24.7132688963482,16.6487029660929,16.4,254,19.4832677443659,-19.9416975736451,19.4302436491504,-19.4532962652869,-0.00881549541808516,0.011366840663856,19.4417699572187,-0.0100911680409706,-0.0230526161365709
"255",1529,-1541,23.0964850561968,24.6250540567851,-27.6967967967739,-39.8614931674668,1701,1689,7933,23.0964850561968,24.6250540567851,16.7515128303332,16.6,255,20.615859087291,-20.777657850566,19.283830303771,-19.4703108777459,-0.0132549762972769,0.0256638195593443,19.3770705907584,-0.0194593979283106,-0.186480573974865
"256",1492,-1411,23.1335893657392,24.6908779827996,-0.201962971225056,0.180724766558497,1816,1804,8147,23.1335893657392,24.6908779827996,16.6234095382286,16.4612307723364,256,20.116979567193,-19.0248379150867,19.2509189143974,-19.4105494019471,-0.016925514282821,0.0274035114094322,19.3307341581723,-0.0221645128461266,-0.159630487549684
"257",1204,-1277,23.1403831386657,24.6645212454284,-21.8682753252232,-36.1747111111144,1720,1705,8586,23.1403831386657,24.6645212454284,16.743375027785,16.5,257,16.2338092485927,-17.2180850585157,19.3018308240651,-19.408825063685,-0.0192274431202193,0.0301498428086769,19.3553279438751,-0.0246886429644481,-0.106994239619876
"258",1307,-1280,23.617714395409,24.5198290494665,-48.1256888888229,-41.9179150922228,1671,1661,7944,23.617714395409,24.5198290494665,16.782045867852,16.6815726727151,258,17.6225819667033,-17.2585347493345,19.4056942822715,-19.4478521728228,-0.0241882917146501,0.0333412572345076,19.4267732275472,-0.0287647744745789,-0.0421578905513016
"259",1473,-1493,23.1688610198197,25.3705258265295,-81.0245840630791,-81.7461434064789,1611,1600,7935,23.1688610198197,25.3705258265295,16.5,16.4062641345767,259,19.8607981920076,-20.1304627974659,19.383890258454,-19.3934592065334,-0.0263537126677137,0.0343914811907495,19.3886747324937,-0.0303725969292316,-0.00956894807938014
"260",1776,-1714,23.1,24.0509188632158,-59.9528429603153,-73.3941433567035,1619,1608,7926,23.1,24.0509188632158,16.7021034552435,16.5120236411396,260,23.9462169647016,-23.1102566877807,19.3128043092976,-19.2970510581852,-0.03173497982389,0.0387389373855519,19.3049276837414,-0.035236958604721,0.0157532511123897
"261",1513,-1513,23.8750982591212,24.4856276898831,1.63070253445482,-2.27802002224738,1818,1804,13976,23.8750982591212,24.4856276898831,16.812210007275,16.4575914326127,261,20.4001274029243,-20.4001274029243,19.2166873064755,-19.1775988023097,-0.0417940009956397,0.0477539040575955,19.1971430543926,-0.0447739525266176,0.0390885041658819
"262",1115,-1221,23.2193120730774,24.5,-14.3017337186016,-10.0789239662136,1753,1739,9653,23.2193120730774,24.5,16.9329493436809,17.2271923531612,262,15.0338017543031,-16.4630241632323,19.1761517847101,-19.1235763579206,-0.0503150052347274,0.0550689727766244,19.1498640713154,-0.0526919890056759,0.0525754267895522
"263",1227,-1262,23.8043153526972,24.5417669260424,-19.4435245810685,-29.0205381963989,1715,1702,7974,23.8043153526972,24.5417669260424,16.5942617724745,16.3714765643971,263,16.5439235448699,-17.015836604422,19.1155787386538,-19.0427969416933,-0.0601783451119496,0.0641734456511199,19.0791878401735,-0.0621758953815348,0.0727817969605233
"264",1614,-1586,23.3142372196404,24.6208787545086,-83.5511715713545,-57.862297086932,1582,1574,7944,23.3142372196404,24.6208787545086,16.9014941959733,16.5890918459098,264,21.761933660489,-21.3844032128473,18.9334777837441,-18.8503766341232,-0.0668350791168236,0.0694319282451128,18.8919272089337,-0.0681335036809682,0.0831011496209548
"265",1986,-1984,24,24.6419003429498,-82.4166629638132,-60.4415463229182,1639,1631,7955,24,24.6419003429498,16.8,16.6534581506497,265,26.7776953220143,-26.7507288614684,18.7445016743809,-18.6445282190579,-0.0719193850145512,0.0740712538195025,18.6945149467194,-0.0729953194170269,0.0999734553229885
"266",2142,-2160,23.4368454016487,24.7554154669897,-54.147916898129,-54.5230470052374,1673,1665,7955,23.4368454016487,24.7554154669897,16.8112415395495,16.764821531405,266,28.8810792445894,-29.1237773895019,18.6228979869266,-18.5078238412272,-0.0754484793157629,0.077401950674498,18.5653609140769,-0.0764252149951304,0.115074145699399
"267",2377,-2345,23.9402846472193,25.3247956073239,-75.9015267175687,-42.7820273911538,1638,1624,7950,23.9402846472193,25.3247956073239,16.8192017684643,16.6001251564456,267,32.049638358725,-31.6181749899917,18.4970652922631,-18.3839409174366,-0.0775093973945021,0.0781511814326973,18.4405031048498,-0.0778302894135997,0.113124374826523
"268",1860,-1793,23.683408863813,25.2146696946758,0.517321016170047,0.970527940038607,1816,1803,14133,23.683408863813,25.2146696946758,17,16.7,268,25.0788083076267,-24.1754318793412,18.3437836987601,-18.2316226509601,-0.0807570053272164,0.0801054149522415,18.2877031748601,-0.080431210139729,0.112161047800026
"269",1709,-1684,23.7192890890002,25.304521867302,-37.0339019650218,-45.1029457193312,1696,1686,8259,23.7192890890002,25.304521867302,16.9866720508807,16.8,269,23.0428405364161,-22.7057597795932,18.224109687869,-18.0934934721298,-0.0825319702334931,0.0805745946629048,18.1588015799994,-0.081553282448199,0.13061621573922
"270",1724,-1752,23.9074720881872,25.3056618248256,-0.256347489480746,1.02277073604002,1822,1803,8929,23.9074720881872,25.3056618248256,16.8,16.2271283790602,270,23.2450889905099,-23.6226194381516,18.0875714989027,-17.9229202905867,-0.081891167276924,0.0790944788123276,18.0052458947447,-0.0804928230446258,0.164651208316037
"271",1231,-1260,23.9277274103987,24.8631649083841,-0.877596356776667,-0.569376874374888,1816,1805,14205,23.9277274103987,24.8631649083841,16.9863710703253,16.9533406020959,271,16.5978564659615,-16.9888701438761,17.9190097580541,-17.7420289502384,-0.0791551103843676,0.0771998328731178,17.8305193541463,-0.0781774716287427,0.176980807815688
"272",825,-857,23.996435108868,25,-0.605690153369461,0.415603467435683,1819,1803,12245,23.996435108868,25,17.028387507838,16.770188301444,272,11.123664975157,-11.5551283438904,17.7378489336262,-17.582892943727,-0.0791284079820613,0.0770930606040911,17.6603709386766,-0.0781107342930762,0.154955989899182
"273",618,-734,24.1974894171609,25.4443751831158,-18.5245415138549,-15.0585731748002,1743,1727,8145,24.1974894171609,25.4443751831158,17.1981925824149,16.9358560906859,273,8.33263630866306,-9.89669102032149,17.5936395697853,-17.435155880567,-0.0807840913130171,0.0779081168769918,17.5143977251762,-0.0793461040950044,0.158483689218315
"274",763,-812,23.8327163980392,25.1230364221379,-74.7562777777676,-61.6547899533008,1622,1610,7958,23.8327163980392,25.1230364221379,16.9559981038448,16.7918494760305,274,10.2877046982361,-10.9483829816091,17.4597472774691,-17.2920151887229,-0.0837195792645206,0.0814012801062457,17.375881233096,-0.0825604296853832,0.167732088746192
"275",1156,-1183,23.9188530552864,25.7617873200305,-73.7042751346219,-71.4838345014924,1621,1608,7942,23.9188530552864,25.7617873200305,17,16.8,275,15.5866141954927,-15.9506614128615,17.2246388585761,-17.0690161931474,-0.0844147825967639,0.0812142929053979,17.1468275258617,-0.0828145377510809,0.155622665428702
"276",1446,-1394,24.4354129830765,25.8,-73.0719361936196,-65.0703279770863,1621,1609,7935,24.4354129830765,25.8,16.9930539418247,17,276,19.4967509746388,-18.7956230004471,16.9407607615467,-16.8131960218654,-0.082873495029005,0.0793718422876091,16.876978391706,-0.0811226686583071,0.12756473968134
"277",1165,-1171,24.2493901884504,25.346755320224,1.38475894246343,-1.14146937867807,1820,1803,13366,24.2493901884504,25.346755320224,17.0255431158176,16.8708448270637,277,15.707963267949,-15.7888626495865,16.7392954381656,-16.6256569651844,-0.0819720861733454,0.0772988931194642,16.682476201675,-0.0796354896464048,0.113638472981183
"278",1260,-1267,24.2545966266812,24.9190093167078,-62.6651284331848,-100.817405801887,1594,1583,8075,24.2545966266812,24.9190093167078,17.0692578219742,17,278,16.9888701438761,-17.0832527557866,16.5881642329567,-16.4697528343938,-0.0841055522409044,0.0791343250545142,16.5289585336752,-0.0816199386477093,0.118411398562856
"279",1461,-1417,23.9849424591157,25.4031009007186,-0.948181224143722,-0.627022222221705,1819,1805,10142,23.9849424591157,25.4031009007186,17.2737028063798,17.0965905682041,279,19.6989994287326,-19.1057372967242,16.504268217062,-16.3698795489452,-0.0873844642994938,0.0827394790556527,16.4370738830036,-0.0850619716775733,0.134388668116834
"280",1370,-1369,24.3102294657922,26.0507476559975,-35.453702233853,-38.2661776147567,1684,1669,8156,24.3102294657922,26.0507476559975,17.2853590518244,16.906799765595,280,18.4720254738971,-18.4585422436241,16.4066996003347,-16.2788336847224,-0.0924562721932002,0.0876452268657131,16.3427666425286,-0.0900507495294567,0.127865915612247
"281",890,-942,24.1459152768242,25.6318586578161,0.798666370300301,0.543019119608035,1819,1805,13836,24.1459152768242,25.6318586578161,17.1849328621909,16.8299092874357,281,12.0000749428966,-12.7012029170883,16.3384697138242,-16.194120921019,-0.0969766269883353,0.0924999877860721,16.2662953174216,-0.0947383073872037,0.144348792805147
"282",925,-851,24.1,25.8726906291672,-51.2149522203491,-53.1898777777812,1673,1663,8147,24.1,25.8726906291672,17.174852755468,17.0541448631174,282,12.4719880024487,-11.4742289622528,16.2030690081148,-16.0687182247853,-0.0954071584938584,0.0896191384013018,16.1358936164501,-0.0925131484475801,0.13435078332941
"283",1101,-1076,24.5290582941545,25.5504474148802,-72.3172224093587,-46.4240506329258,1640,1631,7933,24.5290582941545,25.5504474148802,16.905706099554,16.9743028933456,283,14.8450365304822,-14.5079557736593,16.068953969238,-15.9391175758315,-0.0913805002069118,0.0849742392516399,16.0040357725347,-0.0881773697292759,0.129836393406501
"284",897,-942,24.5,25.8524211228191,-2.94609632726484,-1.76710727551514,1798,1783,10006,24.5,25.8524211228191,17.2,17.094687073799,284,12.0944575548071,-12.7012029170883,15.9051303284523,-15.8008504375753,-0.0884087557261138,0.0813269370347706,15.8529903830138,-0.0848678463804422,0.104279890877073
"285",895,-977,24.4,25.7,-23.4630222222213,-21.9492225677477,1740,1725,7983,24.4,25.7,17.1,16.8700426288464,285,12.0674910942612,-13.1731159766405,15.6574068990938,-15.5626683937111,-0.0815531474851109,0.0744325341715366,15.6100376464025,-0.0779928408283238,0.0947385053826562
